Target,sensor_10_Entropy,sensor_10_Interquartile range,sensor_10_Max,sensor_10_Mean,sensor_10_Mean absolute deviation,sensor_10_Median,sensor_10_Median absolute deviation,sensor_10_Min,sensor_10_Root mean square,sensor_10_Skewness,sensor_11_Entropy,sensor_11_Interquartile range,sensor_11_Max,sensor_11_Mean,sensor_11_Mean absolute deviation,sensor_11_Median,sensor_11_Median absolute deviation,sensor_11_Min,sensor_11_Root mean square,sensor_11_Skewness,sensor_12_Entropy,sensor_12_Interquartile range,sensor_12_Max,sensor_12_Mean,sensor_12_Mean absolute deviation,sensor_12_Median,sensor_12_Median absolute deviation,sensor_12_Min,sensor_12_Root mean square,sensor_12_Skewness,sensor_13_Entropy,sensor_13_Interquartile range,sensor_13_Max,sensor_13_Mean,sensor_13_Mean absolute deviation,sensor_13_Median,sensor_13_Median absolute deviation,sensor_13_Min,sensor_13_Root mean square,sensor_13_Skewness,sensor_14_Entropy,sensor_14_Interquartile range,sensor_14_Max,sensor_14_Mean,sensor_14_Mean absolute deviation,sensor_14_Median,sensor_14_Median absolute deviation,sensor_14_Min,sensor_14_Root mean square,sensor_14_Skewness,sensor_15_Entropy,sensor_15_Interquartile range,sensor_15_Max,sensor_15_Mean,sensor_15_Mean absolute deviation,sensor_15_Median,sensor_15_Median absolute deviation,sensor_15_Min,sensor_15_Root mean square,sensor_15_Skewness,sensor_16_Entropy,sensor_16_Interquartile range,sensor_16_Max,sensor_16_Mean,sensor_16_Mean absolute deviation,sensor_16_Median,sensor_16_Median absolute deviation,sensor_16_Min,sensor_16_Root mean square,sensor_16_Skewness,sensor_1_Entropy,sensor_1_Interquartile range,sensor_1_Max,sensor_1_Mean,sensor_1_Mean absolute deviation,sensor_1_Median,sensor_1_Median absolute deviation,sensor_1_Min,sensor_1_Root mean square,sensor_1_Skewness,sensor_2_Entropy,sensor_2_Interquartile range,sensor_2_Max,sensor_2_Mean,sensor_2_Mean absolute deviation,sensor_2_Median,sensor_2_Median absolute deviation,sensor_2_Min,sensor_2_Root mean square,sensor_2_Skewness,sensor_3_Entropy,sensor_3_Interquartile range,sensor_3_Max,sensor_3_Mean,sensor_3_Mean absolute deviation,sensor_3_Median,sensor_3_Median absolute deviation,sensor_3_Min,sensor_3_Root mean square,sensor_3_Skewness,sensor_4_Entropy,sensor_4_Interquartile range,sensor_4_Max,sensor_4_Mean,sensor_4_Mean absolute deviation,sensor_4_Median,sensor_4_Median absolute deviation,sensor_4_Min,sensor_4_Root mean square,sensor_4_Skewness,sensor_5_Entropy,sensor_5_Interquartile range,sensor_5_Max,sensor_5_Mean,sensor_5_Mean absolute deviation,sensor_5_Median,sensor_5_Median absolute deviation,sensor_5_Min,sensor_5_Root mean square,sensor_5_Skewness,sensor_6_Entropy,sensor_6_Interquartile range,sensor_6_Max,sensor_6_Mean,sensor_6_Mean absolute deviation,sensor_6_Median,sensor_6_Median absolute deviation,sensor_6_Min,sensor_6_Root mean square,sensor_6_Skewness,sensor_7_Entropy,sensor_7_Interquartile range,sensor_7_Max,sensor_7_Mean,sensor_7_Mean absolute deviation,sensor_7_Median,sensor_7_Median absolute deviation,sensor_7_Min,sensor_7_Root mean square,sensor_7_Skewness,sensor_8_Entropy,sensor_8_Interquartile range,sensor_8_Max,sensor_8_Mean,sensor_8_Mean absolute deviation,sensor_8_Median,sensor_8_Median absolute deviation,sensor_8_Min,sensor_8_Root mean square,sensor_8_Skewness,sensor_9_Entropy,sensor_9_Interquartile range,sensor_9_Max,sensor_9_Mean,sensor_9_Mean absolute deviation,sensor_9_Median,sensor_9_Median absolute deviation,sensor_9_Min,sensor_9_Root mean square,sensor_9_Skewness
0.0,0.5567736345588584,4.0,8.0,-1.08,2.7576,-1.0,2.0,-18.0,4.03732584763727,-0.9791890070262147,0.5172756079113512,3.25,6.0,-0.94,2.3012,-1.0,2.0,-11.0,3.283291031876401,-1.0304803756469856,0.3825071491141608,2.0,3.0,-0.93,1.1598,-1.0,1.0,-5.0,1.7349351572897471,-0.31218737927378004,0.31521749433179475,2.0,1.0,-0.89,0.8563999999999998,-1.0,1.0,-3.0,1.3820274961085253,-0.067885287366316,0.29162156102896625,2.0,1.0,-0.98,0.7263999999999998,-1.0,1.0,-3.0,1.3638181696985856,-0.2507882190616375,0.3168160514163464,2.0,2.0,-0.95,0.8240000000000001,-1.0,1.0,-3.0,1.4247806848775006,-0.049489552734136855,0.338503889576407,2.0,2.0,-0.96,0.8935999999999998,-1.0,1.0,-3.0,1.51657508881031,0.18199677472443757,0.50217100022498,3.0,7.0,-0.73,2.0116,-1.0,1.0,-7.0,2.6888659319497505,0.19650421841855167,0.49121259432385833,3.0,7.0,-1.02,1.8636000000000001,-1.0,1.5,-8.0,2.723967694375247,0.3539131897751151,0.46934254923053753,2.0,6.0,-0.96,1.6895999999999998,-1.0,1.0,-8.0,2.453568829277059,0.32037242388183845,0.34275401356378277,2.0,2.0,-0.88,0.9440000000000001,-1.0,1.0,-4.0,1.489966442575134,-0.05876796490764891,0.3336360067823211,2.0,2.0,-0.88,0.9111999999999999,-1.0,1.0,-3.0,1.4422205101855958,0.0457536369367605,0.3326460485509936,2.0,2.0,-0.78,0.9128000000000001,-1.0,1.0,-4.0,1.378404875209022,0.09326070712115173,0.32028794551053597,1.25,1.0,-0.86,0.8364,-1.0,1.0,-4.0,1.378404875209022,-0.2800885892751265,0.4660155357778482,2.0,8.0,-0.82,1.6596000000000002,-1.0,1.0,-6.0,2.4413111231467406,0.5246328155648046,0.3464146946535237,2.0,2.0,-0.92,0.9808,-1.0,1.0,-3.0,1.5297058540778354,0.14299767726846252
0.0,0.5073278424818178,4.0,4.0,-1.01,2.1924,-1.0,2.0,-11.0,2.9614185789921694,-0.7489107599571686,0.5020496468637002,3.0,7.0,-0.97,2.0312,-1.0,1.0,-10.0,2.8548204847240397,-0.42874210000246316,0.3762007523282092,2.0,2.0,-0.96,1.0888,-1.0,1.0,-5.0,1.6852299546352716,-0.18451358296858655,0.2892100573655706,2.0,1.0,-1.02,0.7071999999999998,-1.0,1.0,-3.0,1.378404875209022,0.039629858416902246,0.30347592864935397,2.0,1.0,-0.91,0.7570000000000001,-1.0,1.0,-4.0,1.3453624047073711,-0.3040597539804845,0.3334707865435325,2.0,3.0,-1.06,0.8380000000000001,-1.0,1.0,-4.0,1.5748015748023623,0.5724842134565016,0.36421030793451065,2.0,2.0,-0.98,1.0263999999999998,-1.0,1.0,-4.0,1.6492422502470643,0.1432735816961929,0.5239060768298065,4.0,6.0,-0.96,2.2848,-1.0,2.0,-10.0,3.1368774282716245,-0.3450626431311621,0.47604172914919296,2.0,5.0,-0.97,1.7748,-1.0,1.0,-7.0,2.5592967784139455,-0.022195016192647517,0.45138132122225505,2.0,5.0,-0.87,1.5856000000000001,-1.0,1.0,-6.0,2.188606862823929,0.02159317104949537,0.3873492483729836,2.0,3.0,-0.81,1.148,-1.0,1.0,-4.0,1.676305461424021,0.049165788834549855,0.32535680061837763,1.0,2.0,-0.66,0.9068,-1.0,1.0,-4.0,1.2884098726725126,-0.434144328549352,0.2793382967446232,1.0,2.0,-0.76,0.6920000000000001,-1.0,1.0,-3.0,1.1661903789690602,0.2064100797206895,0.32093217696994475,1.0,2.0,-0.75,0.855,-1.0,1.0,-4.0,1.307669683062202,-0.07016654015826627,0.4636754035711203,2.0,4.0,-0.93,1.6812,-1.0,1.0,-7.0,2.3259406699226015,0.0015672137424632617,0.34775912829852923,2.0,2.0,-1.01,0.9525999999999999,-1.0,1.0,-4.0,1.5905973720586866,0.11604267133047934
0.0,0.5253678284473857,4.0,6.0,-0.95,2.351,-1.0,2.0,-9.0,3.157530680769389,-0.37321018944589673,0.47440616298204125,3.0,4.0,-0.88,1.84,-0.5,1.5,-7.0,2.445403852127497,-0.36505427712829325,0.3666535250142445,2.0,3.0,-0.92,1.056,-1.0,1.0,-4.0,1.6431676725154984,0.11674655935259018,0.3146291170323604,2.0,1.0,-0.82,0.8596,-1.0,1.0,-3.0,1.3341664064126333,-0.05484929396617597,0.31522806813003074,2.0,2.0,-1.0,0.84,-1.0,1.0,-4.0,1.4628738838327795,0.04929399008324706,0.33428023684796304,2.0,2.0,-0.94,0.8980000000000001,-1.0,1.0,-3.0,1.4832396974191326,0.08132605630439334,0.3370154690586476,2.0,3.0,-0.99,0.8927999999999998,-1.0,1.0,-4.0,1.5459624833740306,0.08822748718708875,0.5069216208198,2.0,7.0,-0.73,2.0932,-1.0,1.0,-8.0,3.0016662039607267,0.2789083062697088,0.46269166446000287,3.25,6.0,-0.8,1.76,-1.0,2.0,-5.0,2.3194827009486403,0.4348959224134425,0.44887819488177355,2.0,5.0,-0.89,1.6185999999999998,-1.0,1.0,-7.0,2.2693611435820435,0.44744378848983324,0.37702075279272046,2.0,3.0,-0.79,1.1110000000000002,-1.0,1.0,-5.0,1.6093476939431082,-0.28942758560964593,0.3356869396341099,2.0,2.0,-0.89,0.9229999999999999,-1.0,1.0,-3.0,1.466287829861518,0.12674970851631207,0.3068827496901604,1.0,2.0,-0.76,0.7975999999999999,-1.0,1.0,-5.0,1.296148139681572,-0.3348275427207845,0.33943498020374996,2.0,4.0,-0.79,0.9445999999999999,-1.0,1.0,-3.0,1.4594519519326423,0.5043499288313832,0.4564099415155518,2.0,7.0,-0.81,1.6242,-1.0,1.0,-6.0,2.3727621035409343,0.62093865845015,0.34896462591857025,2.0,2.0,-0.99,0.9531999999999999,-1.0,1.0,-4.0,1.6278820596099706,-0.3244315936893508
0.0,0.5509158239391839,4.0,11.0,-1.05,2.798,-1.0,2.0,-11.0,3.8249182997810554,-0.325618301355482,0.4994725573093511,3.0,4.0,-1.04,2.0111999999999997,-1.0,1.5,-11.0,2.898275349237888,-0.8910804334932448,0.3688163222906818,2.0,2.0,-1.0,1.02,-1.0,1.0,-5.0,1.6852299546352716,-0.432710088715459,0.3125143292642859,2.0,1.0,-0.88,0.8640000000000002,-1.0,1.0,-3.0,1.3711309200802089,-0.13741290150822746,0.2858884014786828,1.0,1.0,-0.89,0.6873999999999999,-1.0,1.0,-3.0,1.2767145334803705,-0.21882755608617518,0.3205443847494356,2.0,1.0,-0.96,0.8327999999999999,-1.0,1.0,-4.0,1.4422205101855958,-0.07946266149106458,0.35319746168799493,2.0,4.0,-1.02,0.9855999999999997,-1.0,1.0,-4.0,1.6552945357246849,0.3619475325648166,0.5239117744396911,4.0,10.0,-0.89,2.2364,-1.0,2.0,-7.0,3.087069808086626,0.5848099890290872,0.46243921787253695,2.25,6.0,-0.79,1.7236000000000002,-1.0,1.0,-7.0,2.3811761799581315,0.31424201648181477,0.4253543639919253,2.0,6.0,-0.86,1.4307999999999998,-1.0,1.0,-6.0,2.073644135332772,0.5123285353522095,0.34687725089373567,2.0,3.0,-0.78,0.9728,-1.0,1.0,-3.0,1.449137674618944,0.332048980095793,0.3300596805252549,2.0,1.0,-0.92,0.8992,-1.0,1.0,-4.0,1.4560219778561037,-0.1991056726252999,0.3279931624056484,1.25,2.0,-0.77,0.8806,-1.0,1.0,-4.0,1.3527749258468684,0.10482392987904021,0.30866267927268526,2.0,1.0,-0.96,0.7720000000000004,-1.0,1.0,-4.0,1.4,-0.36353276216709846,0.4255442797318542,2.0,5.0,-0.7,1.48,-0.5,1.0,-5.0,2.04939015319192,0.18388000242308128,0.3434865891938949,2.0,1.0,-1.02,0.9268,-1.0,1.0,-4.0,1.5811388300841898,-0.301925862942058
0.0,0.5570193763528444,4.0,5.0,-1.1,2.87,-1.0,2.0,-13.0,3.749666651850535,-0.6452864729267807,0.5188825479182948,3.25,4.0,-1.05,2.222,-1.0,2.0,-13.0,3.138470965295043,-0.955395098013975,0.38860486776588665,2.0,3.0,-0.97,1.1172,-1.0,1.0,-5.0,1.7691806012954132,-0.1071491281664831,0.31842918575024304,2.0,1.0,-0.92,0.8608000000000001,-1.0,1.0,-3.0,1.4142135623730951,-0.062448700247791075,0.2954153439829266,1.0,2.0,-0.77,0.7914000000000001,-1.0,1.0,-3.0,1.2288205727444508,0.07404835695785732,0.29964304619513915,2.0,2.0,-1.01,0.6947999999999999,-1.0,1.0,-4.0,1.4177446878757824,-0.2846028273119449,0.34100403390080236,2.0,1.0,-0.95,0.905,-1.0,1.0,-5.0,1.5459624833740306,-0.45929303623788154,0.5025768541907799,3.25,6.0,-0.92,2.0359999999999996,-1.0,2.0,-7.0,2.745906043549196,0.11277632706442445,0.4867545528005997,4.0,5.0,-0.91,1.8880000000000001,-1.0,2.0,-6.0,2.6248809496813372,0.1656659808728824,0.4499869732432317,2.25,4.0,-0.94,1.5907999999999998,-1.0,1.0,-5.0,2.2,0.153456158675328,0.3529992597764605,2.0,2.0,-0.88,1.0216000000000003,-1.0,1.0,-4.0,1.5362291495737217,-0.16655537809258247,0.30771548266163057,1.0,2.0,-0.75,0.81,-1.0,1.0,-3.0,1.2529964086141667,0.1372035693149521,0.31782575481746217,2.0,1.0,-0.88,0.8536000000000001,-1.0,1.0,-3.0,1.3856406460551018,0.004775859705782023,0.31025348500869787,1.0,2.0,-0.75,0.805,-1.0,1.0,-3.0,1.284523257866513,0.17525210330155425,0.4432092570063731,2.0,5.0,-0.96,1.4704000000000002,-1.0,1.0,-6.0,2.2135943621178655,0.2397553946067307,0.3686733731497513,2.0,2.0,-1.03,1.0396,-1.0,1.0,-5.0,1.6941074346097416,-0.3645903374505749
0.0,0.5636985341707023,6.0,5.0,-1.06,2.9720000000000004,-0.5,2.5,-10.0,3.722902093797257,-0.3429248555415584,0.5097427516983873,3.0,4.0,-0.98,2.1416000000000004,-1.0,2.0,-9.0,2.986636904613616,-0.6375773418295518,0.3501081633910104,2.0,2.0,-0.96,0.9504,-1.0,1.0,-4.0,1.5556349186104046,-0.1743952208211285,0.32639031180952033,2.0,1.0,-0.94,0.8568000000000001,-1.0,1.0,-4.0,1.4560219778561037,-0.2929654889370567,0.28902988455002593,1.0,1.0,-0.91,0.6842,-1.0,1.0,-3.0,1.3,-0.10427960656819428,0.31726346546690637,2.0,2.0,-0.99,0.7741999999999999,-1.0,1.0,-3.0,1.452583904633395,0.3797536560173763,0.3243708974846953,2.0,2.0,-0.99,0.7737999999999999,-1.0,1.0,-4.0,1.4866068747318506,-0.28365587465848996,0.46795828606728695,2.0,7.0,-0.99,1.672,-1.0,1.0,-7.0,2.4758836806279896,0.11085107106304228,0.4837478964610097,3.25,4.0,-1.02,1.8839999999999997,-1.0,2.0,-7.0,2.584569596664017,-0.19574768118362165,0.46832320568489055,3.0,4.0,-0.88,1.7968000000000002,-1.0,1.0,-6.0,2.4166091947189146,0.1135554672429757,0.34730425682024363,1.25,2.0,-0.77,1.0022,-1.0,1.0,-4.0,1.493318452306808,-0.005617150127984992,0.33685761445983103,2.0,1.0,-0.75,1.0,-1.0,1.0,-4.0,1.4177446878757824,-0.31653427547600327,0.25131986943257684,1.0,1.0,-0.78,0.6596,-1.0,1.0,-3.0,1.1224972160321824,-0.647747311241545,0.32327670269142417,1.0,1.0,-0.78,0.8795999999999999,-1.0,1.0,-4.0,1.3564659966250536,-0.3976474706495779,0.41259984981694786,2.0,3.0,-0.95,1.3370000000000002,-1.0,1.0,-7.0,1.972308292331602,-0.5186677471469292,0.32366180147500107,2.0,1.0,-1.02,0.8851999999999998,-1.0,1.0,-3.0,1.5099668870541498,0.12635262936019034
0.0,0.5217092998555176,4.0,7.0,-0.96,2.3016,-1.0,2.0,-10.0,3.2218007387174024,-0.2996018319231866,0.5078316330333307,4.0,6.0,-1.04,2.1072,-1.0,2.0,-9.0,2.842534080710379,-0.054020356272577064,0.3664131477814438,2.0,3.0,-1.0,1.0,-1.0,1.0,-4.0,1.6792855623746665,-0.1221839532957859,0.30008200020214265,2.0,1.0,-0.94,0.7428000000000001,-1.0,1.0,-3.0,1.3564659966250536,0.1364583838972026,0.3100368390917882,2.0,1.0,-0.94,0.8368000000000001,-1.0,1.0,-3.0,1.4,0.041219176496144386,0.3406931821343983,2.0,2.0,-0.98,0.8863999999999997,-1.0,1.0,-5.0,1.5427248620541512,-0.18043167255614,0.3339619253639206,2.0,3.0,-1.08,0.8823999999999999,-1.0,1.0,-3.0,1.6,0.5561635161170358,0.4735675178554703,3.25,5.0,-0.96,1.8023999999999998,-1.0,2.0,-9.0,2.513961017995307,-0.5124713944378206,0.5514445558030088,4.0,26.0,-0.98,3.3224,-1.0,2.0,-37.0,6.446704584514479,-1.3592081724040068,0.4534433096938673,2.0,5.0,-0.88,1.5664000000000002,-1.0,1.0,-5.0,2.258317958127243,0.3735994374749948,0.3354929544572605,2.0,2.0,-0.86,0.8964,-1.0,1.0,-4.0,1.449137674618944,0.1423617196258994,0.3315031932369882,2.0,2.0,-0.73,0.937,-1.0,1.0,-4.0,1.3453624047073711,-0.21073060622293516,0.3241608020915418,2.0,2.0,-0.88,0.8232,-1.0,1.0,-4.0,1.407124727947029,0.03343238038616101,0.32292472473864825,1.0,2.0,-0.75,0.88,-1.0,1.0,-3.0,1.3152946437965904,0.014863323770323796,0.4307082911292169,2.0,6.0,-0.8,1.4439999999999995,-1.0,1.0,-7.0,2.244994432064365,0.5083689169023088,0.35539196291268504,2.0,2.0,-1.0,1.04,-1.0,1.0,-3.0,1.6431676725154984,0.18948546783287976
0.0,0.5057247555783725,4.0,6.0,-1.05,2.2729999999999997,-1.0,2.0,-8.0,3.047950130825634,-0.15715468265584265,0.5081073930400041,3.0,6.0,-1.09,2.0934,-1.0,2.0,-13.0,3.1096623610932426,-0.9747686980339603,0.37723458808012716,2.0,2.0,-1.05,1.124,-1.0,1.0,-5.0,1.786057109949175,-0.2906939868865131,0.3178536353263504,2.0,2.0,-0.93,0.7938,-1.0,1.0,-4.0,1.40356688476182,0.015137867530226695,0.2788850949814381,1.0,1.0,-0.9,0.6579999999999999,-1.0,1.0,-3.0,1.2569805089976536,-0.017760089837865884,0.31864876747316717,2.0,2.0,-0.91,0.8334,-1.0,1.0,-3.0,1.40356688476182,-0.08116658843427119,0.3573679236733189,2.0,2.0,-1.09,0.9987999999999999,-1.0,1.0,-4.0,1.6822603841260722,-0.17394469623516626,0.5105296226398967,3.0,6.0,-0.64,2.0544,-1.0,2.0,-9.0,2.7313000567495327,-0.27141639692636516,0.5409791621110851,3.0,17.0,-1.0,2.82,-1.0,1.5,-25.0,4.743416490252569,-0.5380604608960406,0.4722989783332267,4.0,6.0,-0.95,1.8210000000000002,-1.0,2.0,-7.0,2.567099530598687,0.43621551174853,0.3534159064275185,2.0,3.0,-0.95,1.0039999999999998,-1.0,1.0,-4.0,1.5968719422671311,0.1337101816154572,0.3208786917953291,2.0,2.0,-0.8,0.8639999999999999,-1.0,1.0,-3.0,1.3341664064126333,0.03943519206659759,0.28742484357709025,1.0,2.0,-0.76,0.7480000000000001,-1.0,1.0,-3.0,1.1916375287812984,0.0512794959240708,0.31267206659005553,2.0,2.0,-0.86,0.8164000000000001,-1.0,1.0,-3.0,1.3490737563232043,0.14558244795611178,0.41832574148971186,3.0,3.0,-0.79,1.392,-1.0,1.0,-6.0,1.9157244060668017,-0.06361681028588474,0.34747761795199245,2.0,3.0,-1.0,0.94,-1.0,1.0,-4.0,1.5811388300841898,0.3265986323710904
0.0,0.5587798626072326,4.0,8.0,-1.03,2.8936,-1.0,2.0,-13.0,3.9179076048319463,-0.3288761097123676,0.5040290957273935,4.0,6.0,-0.99,2.052,-1.0,2.0,-11.0,2.9274562336608896,-0.2801385629643121,0.3617556786433702,2.0,2.0,-0.92,1.004,-1.0,1.0,-4.0,1.6186414056238645,0.13286256528469736,0.354629113826194,2.0,2.0,-0.85,1.0370000000000001,-1.0,1.0,-4.0,1.5264337522473748,-0.16522704355500886,0.27341998983629057,2.0,1.0,-0.95,0.6489999999999998,-1.0,1.0,-4.0,1.2922847983320085,-0.2755120767698333,0.34627811230934186,2.0,2.0,-0.94,0.9416000000000001,-1.0,1.0,-4.0,1.5748015748023623,0.36312381437072316,0.33267134615310273,2.0,2.0,-1.03,0.879,-1.0,1.0,-4.0,1.5329709716755893,-0.10518675673127863,0.505811049648874,4.0,5.0,-0.85,2.182,-1.0,2.0,-7.0,2.7440845468024486,-0.015581388439247692,0.4956053704165755,4.0,7.0,-0.97,1.9966000000000002,-1.0,2.0,-7.0,2.896549671592048,0.378712694082004,0.4435917728127738,2.25,7.0,-0.9,1.5719999999999998,-1.0,1.0,-5.0,2.2759613353482084,0.5306894520464501,0.3790558322671536,2.0,3.0,-0.81,1.0956000000000001,-1.0,1.0,-4.0,1.6522711641858305,-0.03314167906299142,0.32978922930708643,2.0,1.0,-0.74,0.9660000000000002,-1.0,1.0,-4.0,1.378404875209022,-0.36398065252906153,0.3136887620317192,1.0,2.0,-0.72,0.8447999999999999,-1.0,1.0,-3.0,1.2569805089976536,-0.030806118717172856,0.31162714049352075,1.0,1.0,-0.8,0.836,-1.0,1.0,-3.0,1.3190905958272918,0.010401410064497452,0.40647560282255113,2.0,4.0,-0.84,1.2216,-1.0,1.0,-5.0,1.8439088914585775,0.09554944450133898,0.37282367178300607,2.0,2.0,-1.07,1.0696000000000003,-1.0,1.0,-5.0,1.7349351572897471,-0.17980386349076757
0.0,0.5325141989231443,4.0,4.0,-1.07,2.5625999999999998,-1.0,2.0,-11.0,3.4394767043839676,-0.6987549739898193,0.52946764097339,4.0,5.0,-1.04,2.3263999999999996,-1.0,2.0,-9.0,3.104834939252005,-0.2769031008556256,0.36525070698563267,2.0,2.0,-0.93,1.0826000000000002,-1.0,1.0,-4.0,1.6340134638368191,-0.27602148722234005,0.29795284474275996,1.25,2.0,-0.82,0.7704000000000001,-1.0,1.0,-3.0,1.2649110640673518,0.23871320331997783,0.2937370445584718,2.0,2.0,-0.84,0.7784,-1.0,1.0,-3.0,1.2727922061357855,0.1566718169610061,0.313159206853511,2.0,1.0,-0.94,0.8368000000000001,-1.0,1.0,-3.0,1.407124727947029,-0.015302725306706011,0.3390523356900866,2.0,2.0,-1.03,0.8996000000000001,-1.0,1.0,-4.0,1.5524174696260025,-0.056512168137705,0.5088335222077777,4.0,4.0,-0.94,2.1460000000000004,-1.0,2.0,-8.0,2.814249455894058,-0.17073582901597328,0.4639887602570677,4.0,7.0,-0.98,1.8244,-1.0,2.0,-7.0,2.5258661880630178,0.38954390386261517,0.4821094096201526,2.25,6.0,-0.91,1.8407999999999998,-1.0,1.0,-9.0,2.5942243542145698,-0.1090978451110365,0.35928579201119265,2.0,3.0,-0.9,0.9680000000000001,-1.0,1.0,-4.0,1.5684387141358123,0.096250778550879,0.33286481319101485,2.0,2.0,-0.82,0.9068,-1.0,1.0,-3.0,1.4,0.17717408788824146,0.30332425769498733,1.0,2.0,-0.82,0.7704000000000002,-1.0,1.0,-3.0,1.2884098726725126,0.18428097849640399,0.3339499531468925,2.0,2.0,-0.79,0.9352000000000001,-1.0,1.0,-4.0,1.3892443989449805,-0.25596080517143394,0.4461815359509654,3.0,5.0,-0.88,1.6295999999999997,-1.0,1.0,-9.0,2.4,-0.9482997033685211,0.364328623710904,2.0,2.0,-0.95,1.121,-1.0,1.0,-4.0,1.6703293088490065,0.002602994990949121
