Target,sensor_10_Entropy,sensor_10_Interquartile range,sensor_10_Max,sensor_10_Mean,sensor_10_Mean absolute deviation,sensor_10_Median,sensor_10_Median absolute deviation,sensor_10_Min,sensor_10_Root mean square,sensor_10_Skewness,sensor_11_Entropy,sensor_11_Interquartile range,sensor_11_Max,sensor_11_Mean,sensor_11_Mean absolute deviation,sensor_11_Median,sensor_11_Median absolute deviation,sensor_11_Min,sensor_11_Root mean square,sensor_11_Skewness,sensor_12_Entropy,sensor_12_Interquartile range,sensor_12_Max,sensor_12_Mean,sensor_12_Mean absolute deviation,sensor_12_Median,sensor_12_Median absolute deviation,sensor_12_Min,sensor_12_Root mean square,sensor_12_Skewness,sensor_13_Entropy,sensor_13_Interquartile range,sensor_13_Max,sensor_13_Mean,sensor_13_Mean absolute deviation,sensor_13_Median,sensor_13_Median absolute deviation,sensor_13_Min,sensor_13_Root mean square,sensor_13_Skewness,sensor_14_Entropy,sensor_14_Interquartile range,sensor_14_Max,sensor_14_Mean,sensor_14_Mean absolute deviation,sensor_14_Median,sensor_14_Median absolute deviation,sensor_14_Min,sensor_14_Root mean square,sensor_14_Skewness,sensor_15_Entropy,sensor_15_Interquartile range,sensor_15_Max,sensor_15_Mean,sensor_15_Mean absolute deviation,sensor_15_Median,sensor_15_Median absolute deviation,sensor_15_Min,sensor_15_Root mean square,sensor_15_Skewness,sensor_16_Entropy,sensor_16_Interquartile range,sensor_16_Max,sensor_16_Mean,sensor_16_Mean absolute deviation,sensor_16_Median,sensor_16_Median absolute deviation,sensor_16_Min,sensor_16_Root mean square,sensor_16_Skewness,sensor_1_Entropy,sensor_1_Interquartile range,sensor_1_Max,sensor_1_Mean,sensor_1_Mean absolute deviation,sensor_1_Median,sensor_1_Median absolute deviation,sensor_1_Min,sensor_1_Root mean square,sensor_1_Skewness,sensor_2_Entropy,sensor_2_Interquartile range,sensor_2_Max,sensor_2_Mean,sensor_2_Mean absolute deviation,sensor_2_Median,sensor_2_Median absolute deviation,sensor_2_Min,sensor_2_Root mean square,sensor_2_Skewness,sensor_3_Entropy,sensor_3_Interquartile range,sensor_3_Max,sensor_3_Mean,sensor_3_Mean absolute deviation,sensor_3_Median,sensor_3_Median absolute deviation,sensor_3_Min,sensor_3_Root mean square,sensor_3_Skewness,sensor_4_Entropy,sensor_4_Interquartile range,sensor_4_Max,sensor_4_Mean,sensor_4_Mean absolute deviation,sensor_4_Median,sensor_4_Median absolute deviation,sensor_4_Min,sensor_4_Root mean square,sensor_4_Skewness,sensor_5_Entropy,sensor_5_Interquartile range,sensor_5_Max,sensor_5_Mean,sensor_5_Mean absolute deviation,sensor_5_Median,sensor_5_Median absolute deviation,sensor_5_Min,sensor_5_Root mean square,sensor_5_Skewness,sensor_6_Entropy,sensor_6_Interquartile range,sensor_6_Max,sensor_6_Mean,sensor_6_Mean absolute deviation,sensor_6_Median,sensor_6_Median absolute deviation,sensor_6_Min,sensor_6_Root mean square,sensor_6_Skewness,sensor_7_Entropy,sensor_7_Interquartile range,sensor_7_Max,sensor_7_Mean,sensor_7_Mean absolute deviation,sensor_7_Median,sensor_7_Median absolute deviation,sensor_7_Min,sensor_7_Root mean square,sensor_7_Skewness,sensor_8_Entropy,sensor_8_Interquartile range,sensor_8_Max,sensor_8_Mean,sensor_8_Mean absolute deviation,sensor_8_Median,sensor_8_Median absolute deviation,sensor_8_Min,sensor_8_Root mean square,sensor_8_Skewness,sensor_9_Entropy,sensor_9_Interquartile range,sensor_9_Max,sensor_9_Mean,sensor_9_Mean absolute deviation,sensor_9_Median,sensor_9_Median absolute deviation,sensor_9_Min,sensor_9_Root mean square,sensor_9_Skewness
0.0,0.312446973860983,1.25,2.0,-1.1,0.7619999999999999,-1.0,1.0,-4.0,1.5231546211727816,-0.10774225897731046,0.33911062447335877,2.0,2.0,-0.91,0.8787999999999999,-1.0,1.0,-4.0,1.4798648586948742,0.12681838273806317,0.328881530359345,2.0,2.0,-0.86,0.8564,-1.0,1.0,-4.0,1.4,-0.14486905553518406,0.37969721600725237,2.0,5.0,-0.9,1.1420000000000001,-1.0,1.0,-4.0,1.794435844492636,0.8114769783207143,0.3640846474962458,2.0,3.0,-0.91,1.0406,-1.0,1.0,-4.0,1.6462077633154328,0.5814757287604236,0.3164190916199199,2.0,1.0,-1.07,0.8667999999999999,-1.0,1.0,-3.0,1.5132745950421556,0.09043353544928479,0.3530421887354634,2.0,2.0,-1.05,0.9640000000000001,-1.0,1.0,-4.0,1.6278820596099706,0.1258397361963389,0.5325912006984259,3.0,6.0,-0.53,2.3018,0.0,2.0,-8.0,2.9748949561287032,-0.1298121842812514,0.3326728599083703,2.0,2.0,-0.87,0.9037999999999999,-1.0,1.0,-3.0,1.4317821063276353,0.029578843024137217,0.2870303171481164,1.25,1.0,-0.85,0.7460000000000001,-1.0,1.0,-3.0,1.2529964086141667,-0.14707644836958564,0.34976893424237326,2.0,3.0,-1.08,0.996,-1.0,1.0,-4.0,1.6613247725836149,0.2997305736102595,0.30539575099785715,1.0,2.0,-0.8,0.7839999999999999,-1.0,1.0,-3.0,1.3114877048604001,0.4490502093697088,0.38753676652820707,2.0,2.0,-0.89,1.1854,-1.0,1.0,-6.0,1.797220075561143,-0.7502564486929593,0.3235857384692597,1.25,2.0,-0.75,0.88,-1.0,1.0,-3.0,1.3228756555322954,0.23472851928651164,0.33844018703411377,2.0,2.0,-0.89,0.8873999999999999,-1.0,1.0,-4.0,1.466287829861518,0.126749708516312,0.3283457493215537,2.0,2.0,-1.01,0.8334,-1.0,1.0,-3.0,1.5066519173319364,0.23436661638995154
0.0,0.35365190440750155,2.0,3.0,-1.02,0.946,-1.0,1.0,-5.0,1.624807680927192,0.00790075105273364,0.31917760553622493,2.0,1.0,-1.04,0.8536000000000001,-1.0,1.0,-6.0,1.5427248620541512,-0.7733246503745415,0.32369636841664395,2.0,2.0,-0.91,0.8588,-1.0,1.0,-3.0,1.4317821063276353,0.39932235855127446,0.37483671559685594,2.0,5.0,-0.96,1.0711999999999997,-1.0,1.0,-4.0,1.783255450012701,0.6567419258878437,0.35728700304722777,2.0,4.0,-0.9,0.9520000000000001,-1.0,1.0,-4.0,1.6,0.541677084746938,0.32586685605070864,2.0,1.0,-1.04,0.8920000000000001,-1.0,1.0,-3.0,1.5297058540778354,-0.04882785124980041,0.3407825404774165,2.0,3.0,-0.91,0.9369999999999998,-1.0,1.0,-3.0,1.5132745950421556,0.5400398681901993,0.52579105022696,5.0,8.0,-0.49,2.51,-0.5,2.5,-7.0,3.0903074280724887,0.22576540564586367,0.2820538915608508,1.25,1.0,-0.88,0.7136000000000001,-1.0,1.0,-3.0,1.2569805089976536,-0.1545414657629575,0.3361604683553228,2.0,2.0,-0.94,0.8604000000000002,-1.0,1.0,-4.0,1.489966442575134,-0.07817127107510458,0.35916455421427135,2.0,2.0,-1.27,1.0370000000000001,-1.0,1.0,-4.0,1.8027756377319946,0.22711790744406016,0.3427336163379988,2.0,3.0,-0.76,0.9888000000000001,-1.0,1.0,-3.0,1.42828568570857,0.1092737231071744,0.3363151930196801,2.0,2.0,-0.76,0.9992000000000002,-1.0,1.0,-7.0,1.51657508881031,-1.191760064076502,0.3295775794140266,2.0,2.0,-0.89,0.9207999999999998,-1.0,1.0,-3.0,1.4594519519326423,0.444041595471315,0.3602989015023191,2.0,2.0,-0.86,1.0452000000000001,-1.0,1.0,-5.0,1.5620499351813308,-0.17900599866857383,0.3190450931048962,2.0,2.0,-1.01,0.7938,-1.0,1.0,-4.0,1.466287829861518,-0.12997159672973277
0.0,0.4035438565583374,2.0,4.0,-1.03,1.3141999999999998,-1.0,1.0,-7.0,2.0322401432901573,-0.009997564809895318,0.3660437077506533,2.0,2.0,-1.06,1.0792000000000002,-1.0,1.0,-5.0,1.7549928774784245,-0.7044296801221955,0.32729323908509445,2.0,2.0,-0.96,0.8328,-1.0,1.0,-4.0,1.4560219778561037,-0.03344142171483988,0.36018402072744155,2.0,3.0,-0.98,0.9652,-1.0,1.0,-5.0,1.6552945357246849,-0.39038662678135727,0.33983345393282066,2.0,3.0,-1.05,0.866,-1.0,1.0,-4.0,1.5905973720586866,0.3425583402170828,0.3377386536740238,2.0,3.0,-0.97,0.879,-1.0,1.0,-4.0,1.5329709716755893,-0.022028129725404248,0.39806928843304523,2.0,9.0,-0.96,1.2336,-1.0,1.0,-8.0,2.1071307505705477,1.0603255819174067,0.5458399574412476,4.25,13.0,-0.64,2.717599999999999,-1.0,2.0,-10.0,3.6249137920783716,0.5641473191101267,0.32547079584991084,1.25,2.0,-0.91,0.8224000000000001,-1.0,1.0,-4.0,1.4730919862656235,-0.2528475394464198,0.3330520524715849,2.0,2.0,-0.91,0.8641999999999999,-1.0,1.0,-3.0,1.4730919862656235,0.3261307516822081,0.38368335668664383,2.0,2.0,-1.22,1.1640000000000001,-1.0,1.0,-6.0,1.9287301521985911,-0.2869185511197051,0.33782101799716746,2.0,2.0,-0.89,0.9119999999999999,-1.0,1.0,-4.0,1.466287829861518,-0.32827063497719405,0.34598350944568257,2.0,2.0,-0.7,1.04,-1.0,1.0,-5.0,1.4560219778561037,-0.19893854373927267,0.325033092170809,2.0,2.0,-0.81,0.8745999999999998,-1.0,1.0,-3.0,1.3820274961085253,0.4333189684168452,0.3426285370909907,2.0,2.0,-0.86,0.9452000000000002,-1.0,1.0,-4.0,1.469693845669907,-0.16499606967283362,0.32434245273887985,2.0,4.0,-0.91,0.8787999999999999,-1.0,1.0,-6.0,1.5329709716755893,-0.0754419446974599
0.0,0.425911245404182,2.0,3.0,-0.98,1.4036000000000002,-1.0,1.0,-9.0,2.1071307505705477,-0.8517960854511983,0.41479837315388934,2.0,3.0,-0.95,1.3170000000000002,-1.0,1.0,-6.0,1.9570385790780926,-0.520919165937973,0.3388861357338763,2.0,1.0,-0.93,0.9453999999999999,-1.0,1.0,-4.0,1.5066519173319364,-0.2794335784369925,0.37802737106038936,2.0,4.0,-0.95,1.048,-1.0,1.0,-6.0,1.8027756377319946,0.24960139737965226,0.34698673136639807,2.0,2.0,-0.94,0.9440000000000002,-1.0,1.0,-3.0,1.5811388300841898,0.4130460572624755,0.3162870894105417,2.0,1.0,-0.98,0.8259999999999998,-1.0,1.0,-4.0,1.4422205101855958,-0.14112383739349738,0.41287125137326225,2.0,8.0,-0.92,1.3304000000000002,-1.0,1.0,-5.0,2.1166010488516727,1.2889037474130298,0.5571097536688241,5.0,11.0,-0.44,2.8400000000000007,-0.5,2.5,-8.0,3.566510900025402,0.2945810646842907,0.3587665795065324,2.0,4.0,-0.94,1.0392000000000001,-1.0,1.0,-4.0,1.6370705543744901,0.6630493519381506,0.3580624905279603,2.0,2.0,-0.88,0.9864000000000003,-1.0,1.0,-4.0,1.5748015748023623,-0.3033656590949762,0.3754989576136853,2.0,3.0,-1.12,1.084,-1.0,1.0,-4.0,1.8055470085267789,0.46605537732867053,0.34300710978151794,1.0,2.0,-0.8,0.9479999999999998,-1.0,1.0,-4.0,1.4628738838327795,-0.32006665972366866,0.3467244381456668,2.0,2.0,-0.96,0.9512,-1.0,1.0,-6.0,1.606237840420901,-0.5801798073168477,0.35664611297562926,2.0,2.0,-0.79,1.0477999999999998,-1.0,1.0,-3.0,1.5132745950421556,0.07963173411779784,0.3786554162176798,2.0,2.0,-0.91,1.1116,-1.0,1.0,-4.0,1.6822603841260722,-0.0533960145110759,0.36864992704958177,2.0,5.0,-1.06,1.0392000000000001,-1.0,1.0,-4.0,1.8055470085267789,0.7957231467744101
0.0,0.39574525744993905,2.0,2.0,-1.07,1.2653999999999999,-1.0,1.0,-5.0,1.9519221295943134,0.09883535607490744,0.3660771126831241,2.0,2.0,-0.99,0.9738,-1.0,1.0,-5.0,1.676305461424021,-0.13933160511745313,0.3478559944573351,2.0,2.0,-0.95,0.948,-1.0,1.0,-3.0,1.5842979517754858,0.3477495682839279,0.4000337114243614,2.0,6.0,-0.89,1.2741999999999998,-1.0,1.0,-4.0,1.9209372712298547,0.9592965135750536,0.34391888796246833,2.0,4.0,-1.08,0.9760000000000001,-1.0,1.0,-5.0,1.6733200530681511,0.4658058744489341,0.3216322641349627,2.0,1.0,-1.06,0.8380000000000001,-1.0,1.0,-4.0,1.5099668870541498,-0.07368601009904406,0.43384457610660176,2.0,5.0,-0.91,1.4898000000000002,-1.0,1.0,-5.0,2.1142374511865976,0.6569614515957891,0.5209079070201369,4.0,14.0,-0.85,2.4739999999999998,-1.0,2.0,-8.0,3.3211443810831227,1.098986578480492,0.3732143727508276,2.0,3.0,-0.95,1.043,-1.0,1.0,-4.0,1.6881943016134133,0.04332561301629143,0.3656817645190112,2.0,3.0,-1.04,1.0896,-1.0,1.0,-5.0,1.7146428199482247,-0.11720397951348496,0.3821773247920862,3.0,3.0,-1.42,1.2431999999999999,-2.0,1.0,-4.0,2.04939015319192,0.41076667429340286,0.3401982888030914,2.0,2.0,-0.85,0.9430000000000004,-1.0,1.0,-4.0,1.445683229480096,-0.06800459571916638,0.37075519164034404,2.0,3.0,-0.9,1.026,-1.0,1.0,-5.0,1.6613247725836149,-0.17847786091444334,0.329282542809406,1.25,2.0,-0.72,0.936,-1.0,1.0,-3.0,1.3416407864998738,0.05617591761082366,0.37513244467827866,2.0,2.0,-0.87,1.1360000000000001,-1.0,1.0,-4.0,1.6881943016134133,-0.2471782877285928,0.34701560721996805,1.0,3.0,-0.77,0.9452000000000002,-1.0,1.0,-4.0,1.466287829861518,0.20763365032075892
0.0,0.43605558084946167,2.0,7.0,-1.19,1.4566,-1.0,1.0,-6.0,2.3430749027719964,0.6833482621580785,0.39112414906949994,2.0,4.0,-1.02,1.1655999999999997,-1.0,1.0,-4.0,1.8547236990991407,0.1947693830196724,0.3522743341406057,2.0,2.0,-1.08,0.9456,-1.0,1.0,-5.0,1.6552945357246849,-0.18329720813645542,0.3830341639325018,2.0,6.0,-1.04,1.1104,-1.0,1.0,-5.0,1.8867962264113207,0.9579014863003812,0.338792484857651,2.0,3.0,-0.97,0.9214,-1.0,1.0,-3.0,1.5652475842498528,0.7520274972044954,0.37677472715603205,2.0,2.0,-1.04,1.092,-1.0,1.0,-4.0,1.7435595774162693,-0.08207132046341868,0.4367640569155506,2.0,6.0,-1.08,1.4943999999999995,-1.0,1.0,-8.0,2.3664319132398464,0.16973769925896562,0.5488953271121529,4.0,8.0,-0.03,2.6312,0.0,2.0,-11.0,3.4014702703389896,-0.09170814643348205,0.39658429554922936,2.0,4.0,-0.89,1.183,-1.0,1.0,-4.0,1.8303005217723127,0.36288832569118223,0.3756514877951367,2.0,5.0,-0.82,1.0868,-1.0,1.0,-5.0,1.6792855623746665,0.4684940509654746,0.34763240618881874,2.0,2.0,-1.19,1.0128,-1.0,1.0,-4.0,1.705872210923198,0.10317087467537019,0.33970618578655515,2.0,3.0,-0.81,0.9690000000000001,-1.0,1.0,-4.0,1.466287829861518,-0.07031076871767657,0.3569163441705298,1.0,2.0,-0.76,1.0192,-1.0,1.0,-6.0,1.5427248620541512,-0.8643545020127477,0.3304376912497042,2.0,2.0,-0.78,0.9107999999999998,-1.0,1.0,-4.0,1.3638181696985856,-0.22618052972598987,0.3619501876776334,2.0,2.0,-0.96,0.9936000000000001,-1.0,1.0,-5.0,1.6370705543744901,0.10675721536049132,0.3504280843761345,2.0,2.0,-1.06,0.9428000000000002,-1.0,1.0,-4.0,1.6492422502470643,-0.06565689782088094
0.0,0.44991183858834394,3.0,5.0,-1.02,1.7396000000000003,-2.0,1.0,-5.0,2.349468024894146,0.6021223628254063,0.4117670523027585,2.0,2.0,-1.17,1.3405999999999993,-1.0,1.0,-6.0,2.0615528128088303,-0.40809701352794797,0.3384746882020461,2.0,2.0,-0.9,0.9080000000000001,-1.0,1.0,-5.0,1.489966442575134,-0.2651882645060529,0.4520541525517901,2.0,10.0,-0.89,1.692,-1.0,1.0,-13.0,2.819574435974337,-0.014278429078140292,0.4330862054059086,2.0,16.0,-0.99,1.7324000000000002,-1.0,1.0,-17.0,3.4942810419312296,0.8411093171629008,0.3814395767820041,2.0,12.0,-0.97,1.1984000000000001,-1.0,1.0,-8.0,2.29128784747792,1.5564191808470416,0.4423707720400925,2.0,4.0,-0.99,1.4534,-1.0,1.0,-7.0,2.224859546128699,0.175843848771274,0.5738819757196286,5.0,11.0,-1.09,3.0500000000000007,-1.5,2.5,-16.0,4.114608122288197,0.014746661481367503,0.3850896913641051,2.0,2.0,-0.95,1.143,-1.0,1.0,-5.0,1.7349351572897471,-0.008579815181900244,0.3481782617261098,2.0,2.0,-0.93,0.9309999999999999,-1.0,1.0,-4.0,1.5459624833740306,0.12179218632589298,0.35469250609049996,2.0,2.0,-1.21,1.1458000000000002,-2.0,1.0,-4.0,1.8083141320025125,0.23774900439825694,0.33007725561277995,2.0,3.0,-0.76,1.004,-1.0,1.0,-4.0,1.4352700094407325,0.29855074949619925,0.38204171285052657,2.0,3.0,-0.85,1.1340000000000001,-1.0,1.0,-8.0,1.8193405398660252,-1.2680263450409834,0.3406054271806656,2.0,2.0,-0.78,0.9640000000000001,-1.0,1.0,-3.0,1.4142135623730951,0.07973605507070136,0.36480030115153306,2.0,3.0,-0.94,0.9804000000000002,-1.0,1.0,-6.0,1.6733200530681511,-0.13010718568252036,0.35827605146933184,2.0,3.0,-1.05,1.02,-1.0,1.0,-3.0,1.711724276862369,0.67364716617346
0.0,0.4851902073834053,2.25,8.0,-1.05,1.837,-1.0,1.0,-10.0,2.7147743920996454,0.09880074652580946,0.4031894853800249,2.0,4.0,-0.97,1.2396,-1.0,1.0,-5.0,1.8947295321496416,0.5778601888843322,0.3322272963660314,2.0,2.0,-0.94,0.9132000000000002,-1.0,1.0,-4.0,1.4832396974191326,-0.1967524871357955,0.38891846491034693,2.0,4.0,-0.98,1.2631999999999999,-1.0,1.0,-5.0,1.8547236990991407,0.05921686915773007,0.39260098403866944,2.0,3.0,-0.99,1.1133999999999997,-1.0,1.0,-5.0,1.8303005217723127,0.1641575009279625,0.35322138868551217,2.0,2.0,-1.02,0.9275999999999999,-1.0,1.0,-5.0,1.624807680927192,-0.4073038838506908,0.4582727012375738,2.0,4.0,-0.96,1.6271999999999998,-1.0,1.0,-9.0,2.353720459187964,-0.49311791974742203,0.5581509189052778,4.0,9.0,-0.66,2.687199999999999,-1.0,2.0,-10.0,3.509985754956849,0.04975856339755876,0.3942721224019566,2.0,2.0,-0.88,1.204,-1.0,1.0,-5.0,1.7549928774784245,-0.08333472141270018,0.3900009833082198,2.0,6.0,-0.75,1.205,-1.0,1.0,-5.0,1.862793601019716,1.0960240099831915,0.37822290029558037,2.0,2.0,-1.26,1.1163999999999998,-1.0,1.0,-5.0,1.876166303929372,-0.020531265676487317,0.30473867838714136,1.0,2.0,-0.74,0.8023999999999998,-1.0,1.0,-3.0,1.2409673645990857,0.31190090597267073,0.37758851488457135,2.0,4.0,-0.73,1.1461999999999999,-1.0,1.0,-6.0,1.6522711641858305,-0.32220999543694323,0.3493750112627552,2.0,2.0,-0.81,0.9879999999999999,-1.0,1.0,-4.0,1.4730919862656235,-0.010619997488904442,0.37331530284411935,2.0,3.0,-0.86,1.1024,-1.0,1.0,-4.0,1.6186414056238645,-0.02036494284683909,0.37449136397977056,2.0,2.0,-1.0,1.06,-1.0,1.0,-5.0,1.70293863659264,-0.04581955263852705
0.0,0.5045181066022392,3.0,6.0,-1.1,2.17,-1.0,2.0,-9.0,3.0397368307141326,-0.006592011269370638,0.4188038874047389,2.0,3.0,-1.01,1.3535999999999995,-1.0,1.0,-6.0,2.0615528128088303,-0.5845387418316146,0.3651970385812479,2.0,2.0,-1.02,1.0267999999999997,-1.0,1.0,-4.0,1.6792855623746665,-0.24145416910208056,0.43169826254050925,2.0,8.0,-0.88,1.4287999999999998,-1.0,1.0,-6.0,2.293468988235943,0.9350851089115373,0.4353662152742688,2.0,20.0,-0.95,1.6250000000000002,-1.0,1.0,-11.0,3.083828789021855,3.0823383233079986,0.351137635188061,2.0,2.0,-1.06,0.9592000000000002,-1.0,1.0,-4.0,1.6370705543744901,0.051690821823468,0.4490943236546656,3.0,8.0,-1.01,1.6312,-1.0,1.0,-6.0,2.5,1.216270900634262,0.5785287131705907,5.25,8.0,-0.58,3.1452,-1.0,3.0,-12.0,3.9293765408777,-0.2590329262753415,0.42333481415664087,3.0,3.0,-0.78,1.4372000000000003,-1.0,1.0,-5.0,1.969771560359221,0.1470370811325314,0.34462947441958364,1.25,4.0,-0.9,0.9359999999999998,-1.0,1.0,-4.0,1.5937377450509227,0.3691561698650592,0.35556121952353453,1.0,2.0,-1.59,1.0746,-2.0,1.0,-5.0,2.046948949045872,-0.09477914193708556,0.3193694488352874,2.0,4.0,-0.98,0.7691999999999996,-1.0,1.0,-4.0,1.51657508881031,0.5802223619280295,0.38165238892996906,2.0,2.0,-0.78,1.1932,-1.0,1.0,-5.0,1.6613247725836149,-0.497682129153655,0.3234627517980737,1.0,2.0,-0.75,0.86,-1.0,1.0,-3.0,1.3453624047073711,0.2718265105287797,0.3909648727460405,2.0,5.0,-0.94,1.1932,-1.0,1.0,-4.0,1.816590212458495,0.41127093297354494,0.3552611396253694,2.0,3.0,-1.07,0.9667999999999999,-1.0,1.0,-4.0,1.6583123951777,0.42655327941424415
0.0,0.5483842108865841,3.25,18.0,-1.08,2.5247999999999995,-1.0,2.0,-10.0,3.778888725538237,1.3369255256618153,0.4662131699644033,2.0,7.0,-0.99,1.7118,-1.0,1.0,-6.0,2.435159132377184,0.5213518063698876,0.3188662771528172,2.0,2.0,-0.93,0.7952000000000002,-1.0,1.0,-3.0,1.4247806848775006,0.003964673890769697,0.3725311755118249,2.0,6.0,-0.84,1.0744,-1.0,1.0,-5.0,1.7492855684535902,1.0257952076859302,0.34275512685536386,2.0,5.0,-1.03,0.8984000000000001,-1.0,1.0,-5.0,1.676305461424021,0.9110338120423245,0.36607983471313127,2.0,2.0,-1.05,1.0250000000000001,-1.0,1.0,-4.0,1.6941074346097416,-0.08713342325744411,0.4512803464206929,2.0,5.0,-0.93,1.5268000000000002,-1.0,1.0,-6.0,2.2203603311174516,0.22644766436082855,0.5590932128799229,4.0,10.0,-0.51,2.6888,-1.0,2.0,-11.0,3.5425979167836705,0.04331468854410263,0.41791530756136536,2.0,3.0,-0.88,1.4048000000000003,-1.0,1.0,-8.0,2.0346989949375804,-1.003070491388266,0.41220491293936873,2.0,7.0,-0.76,1.3471999999999997,-1.0,1.0,-6.0,1.9949937343260002,0.8885453577634203,0.38151955929392195,2.0,2.0,-1.17,1.0976000000000001,-1.0,1.0,-6.0,1.862793601019716,-0.45098988414995056,0.330715106336746,1.25,2.0,-0.82,0.8960000000000001,-1.0,1.0,-4.0,1.4212670403551895,-0.008652644130315726,0.32966951655621785,1.0,2.0,-0.94,0.8580000000000001,-1.0,1.0,-6.0,1.5937377450509227,-1.293910905188079,0.31056699258638987,2.0,1.0,-0.86,0.8164000000000001,-1.0,1.0,-4.0,1.3416407864998738,-0.17227089985779753,0.35361202981353457,2.0,2.0,-0.84,1.0024000000000002,-1.0,1.0,-5.0,1.5231546211727816,-0.3310229980893519,0.39354084614014184,2.0,3.0,-1.0,1.14,-1.0,1.0,-5.0,1.816590212458495,-0.1376098379260773
